Cod_Concessionaria,Cod_Filial,Nome_da_Concessionaria,Nome_da_Filial,Marca_da_Filial,Valor_da_Peca_em_Estoque,Quantidade_da_Peca_em_Estoque,Descricao_da_Peca,Categoria_da_Peca,Data_de_Ultima_Venda_da_Peca,Data_da_Ultima_Entrada_no_Estoque_da_Peca,Peca_Esta_Obsoleta,Quanto_Tempo_a_Peca_Esta_Obsoleta,Nome_da_Marca_da_Peca,Codigo_da_Peca_no_Estoque
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,219.78,3,MACANETA,PECAS ORIGINAIS VW,2022-09-13,2024-08-07,True,2 ANOS A 3 ANOS,VOLKSWAGEN,163-1-159143
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,53.78,1,SUPORTE,PECAS ORIGINAIS VW,2024-10-14,2024-10-29,False,0,VOLKSWAGEN,163-1-19106
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,2.92,2,TUBO,PECAS ORIGINAIS VW,2000-01-01,2020-10-20,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-25017
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,89.03,2,TERMINAL,PECAS ORIGINAIS VW,2023-05-31,2023-06-01,True,1 ANO A 2 ANOS,VOLKSWAGEN,163-1-10895
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,62.39,7,EMBLEMA DA PORTA,PECAS ORIGINAIS VW,2023-10-28,2019-10-18,True,1 ANO A 2 ANOS,VOLKSWAGEN,163-1-181996
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,55.7,2,CABO IGNIC,PECAS ORIGINAIS VW,2000-01-01,2019-06-29,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-2596
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,6.93,2,CALCO,PECAS ORIGINAIS VW,2024-04-16,2020-02-08,True,6 MESES A 1 ANO,VOLKSWAGEN,163-1-71732
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,45.95,24,LUVA,PECAS ORIGINAIS VW,2024-10-03,2024-04-19,False,0,VOLKSWAGEN,163-1-8327
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,439.97,1,CAPA PEDAL,PECAS ORIGINAIS VW,2000-01-01,2023-07-26,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-152598
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,1924.95,2,SEMI EIXO,PECAS ORIGINAIS VW,2024-07-22,2024-07-17,False,0,VOLKSWAGEN,163-1-55158
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,178.41,3,LOGOTIPO,PECAS ORIGINAIS VW,2024-08-19,2023-08-29,False,0,VOLKSWAGEN,163-1-204407
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,3.38,2,PARAFUSO,PECAS ORIGINAIS VW,2021-02-11,2021-02-11,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-44644
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,0.86,1,PARAFUSO,PECAS ORIGINAIS VW,2023-08-07,2023-08-08,True,1 ANO A 2 ANOS,VOLKSWAGEN,163-1-45457
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,214.47,2,MANGUEIRA,PECAS ORIGINAIS VW,2024-10-28,2023-03-17,False,0,VOLKSWAGEN,163-1-155794
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,63.5,1,COBERTURA,PECAS ORIGINAIS VW,2024-10-17,2024-10-11,False,0,VOLKSWAGEN,163-1-191451
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,441.63,5,PROTETOR,PECAS ORIGINAIS VW,2023-07-31,2024-03-13,True,1 ANO A 2 ANOS,VOLKSWAGEN,163-1-192384
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,576.79,3,GRELHARADI,PECAS ORIGINAIS VW,2024-08-31,2024-10-23,False,0,VOLKSWAGEN,163-1-170821
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,7.25,2,CLIP,PECAS ORIGINAIS VW,2000-01-01,2022-04-05,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-141356
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,391.33,1,COBERTURA,PECAS ORIGINAIS VW,2024-04-12,2022-04-14,True,6 MESES A 1 ANO,VOLKSWAGEN,163-1-165977
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,255.45,12,ANEL,PECAS ORIGINAIS VW,2023-10-16,2024-09-02,True,1 ANO A 2 ANOS,VOLKSWAGEN,163-1-79060
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,25.28,14,PARAFUSO,PECAS ORIGINAIS VW,2021-10-01,2021-10-01,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-109932
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,172.42,3,JG.REPARO,PECAS ORIGINAIS VW,2021-07-29,2019-06-29,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-3428
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,375.18,4,COIFA,PECAS ORIGINAIS VW,2024-09-20,2023-10-03,False,0,VOLKSWAGEN,163-1-13871
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,1843.22,11,VELA,PECAS ORIGINAIS VW,2024-09-30,2024-10-11,False,0,VOLKSWAGEN,163-1-151838
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,6509.24,7,PAST FREIO,PECAS ORIGINAIS VW,2024-10-30,2024-09-17,False,0,VOLKSWAGEN,163-1-202082
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,1786.13,14,TAMPA,PECAS ORIGINAIS VW,2024-10-10,2024-08-01,False,0,VOLKSWAGEN,163-1-72849
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,1227.82,4,ANEL,PECAS ORIGINAIS VW,2020-07-31,2020-05-22,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-90337
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,1407.65,3,COBERTURA,PECAS ORIGINAIS VW,2024-09-18,2024-10-03,False,0,VOLKSWAGEN,163-1-202968
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,1704.42,2,DISCO DIANTEIRO TIGUAN,OUTRAS MERCADORIAS,2000-01-01,2023-07-08,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-204606
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,50.21,0,PASTALUBRI,PECAS ORIGINAIS VW,2024-10-30,2024-04-24,False,0,VOLKSWAGEN,163-1-130405
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,229.65,4,SOLEIRA,PECAS ORIGINAIS VW,2000-01-01,2024-03-05,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-181790
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,216.03,3,ENSANCH. G,PECAS ORIGINAIS VW,2017-01-17,2024-05-25,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-172065
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,13.33,0,MASSA,PECAS ORIGINAIS VW,2024-10-18,2022-08-30,False,0,VOLKSWAGEN,163-1-61247
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,1263.12,19,PALHETA,PECAS ORIGINAIS VW,2024-10-24,2024-10-19,False,0,VOLKSWAGEN,163-1-206696
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,4021.75,13,PAST FREIO,PECAS ORIGINAIS VW,2024-10-30,2024-09-17,False,0,VOLKSWAGEN,163-1-201566
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,11.08,1,BATENTE,PECAS ORIGINAIS VW,2013-09-23,2020-10-27,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-31257
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,3410.96,4,PNEU 225/45 R18 95Y XL SC5,PECAS ORIGINAIS VW,2024-01-24,2024-01-24,True,6 MESES A 1 ANO,VOLKSWAGEN,163-1-192337
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,8.41,8,PARAFUSO,PECAS ORIGINAIS VW,2021-06-02,2021-05-04,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-109239
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,1097.13,1,CONDENSADO,PECAS ORIGINAIS VW,2021-02-24,2023-11-30,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-172383
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,398.16,1,BARRA DIR,PECAS ORIGINAIS VW,2000-01-01,2024-01-10,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-184838
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,18.13,2,PROTECAO,PECAS ORIGINAIS VW,2024-07-31,2023-08-23,False,0,VOLKSWAGEN,163-1-152385
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,2087.15,2,FAROL,PECAS ORIGINAIS VW,2023-09-19,2024-04-19,True,1 ANO A 2 ANOS,VOLKSWAGEN,163-1-196525
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,4.93,58,BUCHA,PECAS ORIGINAIS VW,2021-01-26,2019-02-13,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-10300
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,220.74,57,PARAFUSO,PECAS ORIGINAIS VW,2024-02-26,2022-08-16,True,6 MESES A 1 ANO,VOLKSWAGEN,163-1-180670
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,337.55,4,BOCAL,PECAS ORIGINAIS VW,2024-09-11,2024-09-02,False,0,VOLKSWAGEN,163-1-179226
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,988.84,57,FILTRO,PECAS ORIGINAIS VW,2024-10-03,2024-10-02,False,0,VOLKSWAGEN,163-1-176914
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,19.1,4,PARAFUSO,PECAS ORIGINAIS VW,2021-08-31,2023-03-30,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-45452
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,22.99,10,REBITE,PECAS ORIGINAIS VW,2020-04-30,2016-11-18,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-90827
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,284.48,8,RESISTENCI,PECAS ORIGINAIS VW,2024-10-10,2024-06-27,False,0,VOLKSWAGEN,163-1-52733
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,654.83,2,JG FRISO LATERAL T-CROSS PRATA SARGAS,ACESSORIOS ORIGINAIS,2023-06-26,2024-03-21,True,1 ANO A 2 ANOS,VOLKSWAGEN,163-1-195263
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,118.39,33,PARAFUSO,PECAS ORIGINAIS VW,2024-02-26,2018-11-08,True,6 MESES A 1 ANO,VOLKSWAGEN,163-1-84637
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,340.0,1,JOGO DE SAPATA DE FREIO,OUTRAS MERCADORIAS,2024-09-04,2024-10-01,False,0,VOLKSWAGEN,163-1-146907
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,1173.27,26,CORREIA,PECAS ORIGINAIS VW,2024-10-28,2024-08-01,False,0,VOLKSWAGEN,163-1-181986
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,61.79,1,JOGO DE PASTILHA,OUTRAS MERCADORIAS,2015-12-02,2015-04-20,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-71520
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,375.83,1,CHICOTE,PECAS ORIGINAIS VW,2023-11-28,2023-11-23,True,6 MESES A 1 ANO,VOLKSWAGEN,163-1-177155
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,184.26,4,PALHETA,PECAS ORIGINAIS VW,2024-04-10,2024-03-12,True,6 MESES A 1 ANO,VOLKSWAGEN,163-1-199752
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,4.72,12,PARAFUSO 4 X 16,PECAS ORIGINAIS VW,2023-10-09,2022-11-16,True,1 ANO A 2 ANOS,VOLKSWAGEN,163-1-47458
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,1935.22,10,BARRA DIR,PECAS ORIGINAIS VW,2024-10-03,2024-09-25,False,0,VOLKSWAGEN,163-1-30925
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,143.37,8,GOREPARA,PECAS ORIGINAIS VW,2024-04-06,2024-03-12,True,6 MESES A 1 ANO,VOLKSWAGEN,163-1-172536
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,53.86,19,PARAFUSO,PECAS ORIGINAIS VW,2024-08-19,2019-02-08,False,0,VOLKSWAGEN,163-1-147342
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,47618.59,1793,OLEO MAXI  5W40,COMB./LUB.,2024-10-15,2024-09-11,False,0,VOLKSWAGEN,163-1-194215
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,131.36,6,ANEL,PECAS ORIGINAIS VW,2023-10-20,2023-06-13,True,1 ANO A 2 ANOS,VOLKSWAGEN,163-1-4107
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,21.67,1,DOBRAD.POR,PECAS ORIGINAIS VW,2000-01-01,2006-08-14,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-27657
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,265.12,5,MANGUEIRA,PECAS ORIGINAIS VW,2024-09-26,2024-08-01,False,0,VOLKSWAGEN,163-1-63854
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,32.79,24,BRACADEIRA,PECAS ORIGINAIS VW,2024-10-14,2024-10-17,False,0,VOLKSWAGEN,163-1-37374
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,22.03,19,PARAFUSO,PECAS ORIGINAIS VW,2024-04-29,2021-07-03,True,6 MESES A 1 ANO,VOLKSWAGEN,163-1-111780
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,389.25,1,DISCO,PECAS ORIGINAIS VW,2024-04-12,2021-05-05,True,6 MESES A 1 ANO,VOLKSWAGEN,163-1-162642
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,35.41,8,BRACADEIRA,PECAS ORIGINAIS VW,2022-05-17,2022-04-27,True,2 ANOS A 3 ANOS,VOLKSWAGEN,163-1-108965
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,1182.64,2,PNEU 205/60 R16 92H CIN/P7,PECAS ORIGINAIS VW,2024-10-18,2024-10-10,False,0,VOLKSWAGEN,163-1-178490
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,376.37,1,MOCHILA EXTREME AMAROK 13214 CAMUFLADO,PECAS ORIGINAIS VW,2023-11-30,2024-07-12,True,6 MESES A 1 ANO,VOLKSWAGEN,163-1-197131
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,1199.55,2,CHAPA,PECAS ORIGINAIS VW,2024-04-12,2024-06-19,True,6 MESES A 1 ANO,VOLKSWAGEN,163-1-194511
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,47.13,5,EMBLEMA,PECAS ORIGINAIS VW,2000-01-01,2024-06-17,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-202506
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,1308.61,2,COBERTURA,PECAS ORIGINAIS VW,2020-01-30,2024-02-16,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-190872
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,7.45,3,PARAFUSO,PECAS ORIGINAIS VW,2023-12-05,2020-10-27,True,6 MESES A 1 ANO,VOLKSWAGEN,163-1-39064
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,453.22,1,JUNTA HOMO,PECAS ORIGINAIS VW,2024-04-12,2024-04-09,True,6 MESES A 1 ANO,VOLKSWAGEN,163-1-55140
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,74.05,1,COBERTURA,PECAS ORIGINAIS VW,2024-07-22,2024-07-15,False,0,VOLKSWAGEN,163-1-202798
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,62.52,3,CASQUILHO,PECAS ORIGINAIS VW,2023-06-23,2023-06-23,True,1 ANO A 2 ANOS,VOLKSWAGEN,163-1-79745
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,45.42,1,CABO IGNIC,PECAS ORIGINAIS VW,2000-01-01,2010-11-05,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-42044
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,4.82,3,ROSETA,PECAS ORIGINAIS VW,2020-03-27,2016-12-13,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-142950
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,1246.93,1,CHAVE,PECAS ORIGINAIS VW,2021-08-31,2024-09-05,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-195238
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,7.27,4,PARAFUSO,PECAS ORIGINAIS VW,2019-07-29,2016-07-14,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-149360
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,41.71,30,ARRUELA,PECAS ORIGINAIS VW,2000-01-01,2024-04-19,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-112328
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,62.56,1,LOGOTIPO,PECAS ORIGINAIS VW,2016-08-20,2017-05-25,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-85441
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,837.16,1,FAROL,PECAS ORIGINAIS VW,2023-11-30,2024-06-19,True,6 MESES A 1 ANO,VOLKSWAGEN,163-1-180770
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,91504.84,3430,OLEO MAXI 5W40 508.88,COMB./LUB.,2024-10-30,2024-10-29,False,0,VOLKSWAGEN,163-1-194218
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,660.48,1,FAROL,PECAS ORIGINAIS VW,2023-09-28,2024-04-25,True,1 ANO A 2 ANOS,VOLKSWAGEN,163-1-182779
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,1674.14,1,GRADE,PECAS ORIGINAIS VW,2022-09-30,2023-07-05,True,2 ANOS A 3 ANOS,VOLKSWAGEN,163-1-175084
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,15.24,3,MOLA,PECAS ORIGINAIS VW,2024-08-12,2023-08-14,False,0,VOLKSWAGEN,163-1-67357
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,53.25,1,FAIXA,ACESSORIOS ORIGINAIS,2000-01-01,2011-05-26,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-63987
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,12.77,3,MOLA,PECAS ORIGINAIS VW,2024-04-04,2019-06-21,True,6 MESES A 1 ANO,VOLKSWAGEN,163-1-8375
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,2149.31,3,LANTERNA,PECAS ORIGINAIS VW,2024-01-19,2024-03-01,True,6 MESES A 1 ANO,VOLKSWAGEN,163-1-197760
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,44.66,6,ANEL,PECAS ORIGINAIS VW,2023-02-27,2018-08-08,True,1 ANO A 2 ANOS,VOLKSWAGEN,163-1-27227
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,586.71,2,MOLA,PECAS ORIGINAIS VW,2020-03-27,2019-12-03,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-186357
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,800.7,8,ROLAMENTO,PECAS ORIGINAIS VW,2023-06-19,2024-03-21,True,1 ANO A 2 ANOS,VOLKSWAGEN,163-1-4549
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,100.77,1,CALOTA,PECAS ORIGINAIS VW,2022-11-30,2022-10-24,True,1 ANO A 2 ANOS,VOLKSWAGEN,163-1-160316
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,76.69,1,VEDACAO,PECAS ORIGINAIS VW,2022-05-31,2024-08-20,True,2 ANOS A 3 ANOS,VOLKSWAGEN,163-1-187532
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,13.24,8,RETENCAO,PECAS ORIGINAIS VW,2022-01-07,2010-11-04,True,2 ANOS A 3 ANOS,VOLKSWAGEN,163-1-10837
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,109.06,1,LANTERNA,PECAS ORIGINAIS VW,2020-05-05,2024-02-06,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-141512
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,1806.17,2,SPOILER,PECAS ORIGINAIS VW,2024-07-31,2024-08-07,False,0,VOLKSWAGEN,163-1-199479
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,601.67,10,MANCALBORR,PECAS ORIGINAIS VW,2024-07-25,2024-08-07,False,0,VOLKSWAGEN,163-1-172440
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,2.11,4,TAMPAO,PECAS ORIGINAIS VW,2020-03-27,2020-01-21,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-32146
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,500.0,2,VALVULA,PECAS ORIGINAIS VW,2022-01-25,2024-10-30,True,2 ANOS A 3 ANOS,VOLKSWAGEN,163-1-127324
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,113.59,2,PLACA FECH,PECAS ORIGINAIS VW,2020-02-21,2024-05-24,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-72233
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,2.36,2,PORCA,PECAS ORIGINAIS VW,2024-06-20,2022-11-29,False,0,VOLKSWAGEN,163-1-45499
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,238.6,1,GRADE,PECAS ORIGINAIS VW,2024-10-04,2024-09-02,False,0,VOLKSWAGEN,163-1-171044
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,1635.75,1,TAMPA,PECAS ORIGINAIS VW,2000-01-01,2024-10-01,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-205241
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,812.71,2,LANTERNA,PECAS ORIGINAIS VW,2000-01-01,2023-11-28,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-181002
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,845.14,1,TAMPA,PECAS ORIGINAIS VW,2024-10-22,2024-02-24,False,0,VOLKSWAGEN,163-1-161227
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,132.5,3,PARAFUSO,PECAS ORIGINAIS VW,2023-03-27,2023-03-23,True,1 ANO A 2 ANOS,VOLKSWAGEN,163-1-176278
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,1109.64,2,FAROL,PECAS ORIGINAIS VW,2024-08-21,2024-07-01,False,0,VOLKSWAGEN,163-1-139971
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,29.92,2,CONDUTOR A,PECAS ORIGINAIS VW,2024-06-29,2024-05-25,False,0,VOLKSWAGEN,163-1-194492
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,527.16,4,DISCO DE FREIO,OUTRAS MERCADORIAS,2024-08-13,2024-08-01,False,0,VOLKSWAGEN,163-1-207692
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,1044.48,4,JG FRISOS LATERAL SAVEIRO BRANCO CRISTAL,PECAS ORIGINAIS VW,2023-02-17,2021-09-17,True,1 ANO A 2 ANOS,VOLKSWAGEN,163-1-196252
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,263.94,1,GRADE,PECAS ORIGINAIS VW,2024-06-28,2024-07-02,False,0,VOLKSWAGEN,163-1-202993
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,92.32,10,SUPORTE,PECAS ORIGINAIS VW,2024-06-10,2024-08-28,False,0,VOLKSWAGEN,163-1-181260
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,99.92,1,LIMITADOR,PECAS ORIGINAIS VW,2023-12-05,2023-12-12,True,6 MESES A 1 ANO,VOLKSWAGEN,163-1-33465
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,53.0,1,ROUPAS T-CROSS  MAS. XG,PECAS ORIGINAIS VW,2000-01-01,2020-08-18,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-188671
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,1550.47,2,SEMI EIXO,PECAS ORIGINAIS VW,2024-06-29,2024-06-13,False,0,VOLKSWAGEN,163-1-181472
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,267.53,11,MANGUEIRA,PECAS ORIGINAIS VW,2024-02-01,2024-05-25,True,6 MESES A 1 ANO,VOLKSWAGEN,163-1-152618
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,1086.92,4,DISCO DE FREIO AMAROK V6,OUTRAS MERCADORIAS,2024-10-10,2024-08-01,False,0,VOLKSWAGEN,163-1-197559
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,1872.87,1,COBERTURA,PECAS ORIGINAIS VW,2024-05-22,2024-09-28,False,0,VOLKSWAGEN,163-1-142898
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,222.46,10,FILTR COMB,PECAS ORIGINAIS VW,2000-01-01,2024-10-23,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-209182
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,26.42,3,TERMINAL DA VELA,PECAS ORIGINAIS VW,2019-06-27,2005-05-20,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-2970
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,52.32,1,CHINELO SLIDE LAUNCH VOLKSWAGEN TAOS 35/,PECAS ORIGINAIS VW,2023-05-16,2023-05-16,True,1 ANO A 2 ANOS,VOLKSWAGEN,163-1-198396
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,351.28,1,LADEGEREAT,ACESSORIOS ORIGINAIS,2024-09-02,2024-09-09,False,0,VOLKSWAGEN,163-1-189697
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,492.15,1,FAROL,PECAS ORIGINAIS VW,2021-07-28,2021-08-28,True,MAIS DE 3 ANOS,VOLKSWAGEN,163-1-39426
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,987.39,21,ELEMENTO  (TSI ),PECAS ORIGINAIS VW,2024-10-30,2024-10-11,False,0,VOLKSWAGEN,163-1-167303
0,0-1-3,CCM,CCM AUTOS 3,VOLKSWAGEN,189.58,1,REVESTIMEN,PECAS ORIGINAIS VW,2024-06-29,2024-08-29,False,0,VOLKSWAGEN,163-1-196214
